image,expected_text,predicted_text,detected,score,gt_bbox,pred_bbox,bbox_iou,bbox_relative_error,bbox_error_le_10pct,exact_match,char_accuracy,brightness,scene_proxy,detect_time_ms,ocr_time_ms,total_time_ms
0360272988505-92_86-246&299_566&425-581&427_244&399_238&296_575&324-0_0_24_32_29_13_25-129-40.jpg,皖A085P1,皖A085P1,True,0.8595,"[246, 299, 566, 425]","[241, 300, 573, 422]",0.9343,0.0173,True,True,1.0,129,day_proxy,35.02,11.95,47.47
0360344827586-94_75-204&497_517&615-522&626_229&595_202&497_495&528-0_0_24_25_27_22_25-64-20.jpg,皖A013Y1,皖A013Y1,True,0.851,"[204, 497, 517, 615]","[207, 502, 514, 622]",0.8876,0.0302,True,True,1.0,64,night_proxy,26.95,9.72,37.17
0360368773946-96_78-261&448_581&580-599&579_262&542_248&448_585&485-0_0_14_3_32_32_33-153-119.jpg,皖AQD889,皖AQD889,True,0.8516,"[261, 448, 581, 580]","[256, 453, 590, 575]",0.8883,0.0299,True,True,1.0,153,day_proxy,45.77,12.35,58.82
0360440613027-84_102-242&413_547&529-538&496_244&535_257&446_551&407-0_0_11_32_33_32_6-110-53.jpg,皖AM898G,皖AM898G,True,0.8521,"[242, 413, 547, 529]","[242, 416, 540, 534]",0.9133,0.023,True,True,1.0,110,night_proxy,31.08,11.79,43.38
0360632183908-82_96-185&571_440&718-450&675_191&735_188&627_447&567-0_0_6_33_25_26_3-49-52.jpg,皖AG912D,皖AG912D,True,0.8678,"[185, 571, 440, 718]","[172, 580, 443, 730]",0.8194,0.0514,True,True,1.0,49,night_proxy,24.45,11.93,36.95
036091954023-90_90-215&318_556&438-560&433_226&432_230&321_564&322-0_0_18_27_26_32_26-47-42.jpg,皖AU3282,皖AU3282,True,0.8445,"[215, 318, 556, 438]","[216, 322, 562, 439]",0.9399,0.0155,True,True,1.0,47,night_proxy,34.71,10.82,46.19
036099137931-94_63-241&497_594&611-594&616_271&578_239&488_562&526-0_0_2_30_31_25_29-74-92.jpg,皖AC6715,皖AC6715,True,0.8434,"[241, 497, 594, 611]","[251, 494, 582, 612]",0.9078,0.0244,True,True,1.0,74,night_proxy,25.02,12.18,37.83
0361194923372-88_88-223&428_556&554-562&533_234&549_234&435_562&419-0_0_25_32_33_31_29-134-135.jpg,皖A18975,皖A18975,True,0.8623,"[223, 428, 556, 554]","[225, 425, 558, 543]",0.8814,0.0308,True,True,1.0,134,day_proxy,29.2,10.96,40.93
0361302681993-94_86-211&459_578&568-592&583_217&554_219&455_594&484-0_0_28_26_31_0_32-87-110.jpg,皖A427A8,皖A427A8,True,0.8376,"[211, 459, 578, 568]","[216, 461, 586, 566]",0.9306,0.018,True,True,1.0,87,night_proxy,29.63,13.04,43.26
0361709770115-116_60-287&555_499&735-501&742_275&628_265&533_491&647-0_0_32_31_30_6_25-98-39.jpg,皖A876G1,皖A876G1,True,0.8527,"[287, 555, 499, 735]","[271, 543, 503, 734]",0.8523,0.0416,True,True,1.0,98,night_proxy,28.85,10.85,40.43
0362068965517-90_80-116&484_520&608-527&605_149&591_122&487_500&501-0_0_15_20_24_24_29-62-174.jpg,皖ARW005,皖ARW005,True,0.8462,"[116, 484, 520, 608]","[133, 487, 517, 609]",0.9204,0.0204,True,True,1.0,62,night_proxy,44.67,12.54,58.01
0362188697318-98_70-238&484_522&623-534&624_244&571_227&476_517&529-0_0_12_33_18_25_30-94-152.jpg,皖AN9U16,皖AN9U16,True,0.8626,"[238, 484, 522, 623]","[235, 481, 531, 620]",0.9197,0.0214,True,True,1.0,94,night_proxy,39.6,16.07,56.25
0362571839081-69_123-391&545_611&696-606&612_399&710_421&624_628&526-0_0_13_30_28_29_0-60-23.jpg,皖AP645A,皖AP676,True,0.8493,"[391, 545, 611, 696]","[394, 540, 614, 705]",0.8915,0.03,True,False,0.5714,60,night_proxy,33.7,12.68,47.02
0362571839081-92_86-252&484_584&601-589&600_256&586_258&468_591&482-0_0_16_3_27_25_24-77-97.jpg,皖ASD310,皖ASD310,True,0.8697,"[252, 484, 584, 601]","[258, 479, 588, 593]",0.8682,0.0353,True,True,1.0,77,night_proxy,36.21,11.0,47.7
0362811302682-97_64-176&527_463&658-465&658_183&608_151&511_433&561-0_0_27_27_11_25_31-112-82.jpg,皖A33M17,皖A33M17,True,0.8586,"[176, 527, 463, 658]","[169, 519, 454, 653]",0.8594,0.0387,True,True,1.0,112,day_proxy,27.48,12.08,39.99
0363326149426-95_80-207&459_508&584-518&581_214&548_199&456_503&489-0_0_15_27_26_26_10-46-171.jpg,皖AR322L,皖AR322L,True,0.8559,"[207, 459, 508, 584]","[203, 459, 514, 580]",0.9378,0.0163,True,True,1.0,46,night_proxy,26.65,12.37,39.47
0363409961686-82_98-239&497_550&626-541&578_238&632_244&535_547&481-0_0_0_27_27_30_23-110-22.jpg,皖AA336Z,皖AA336Z,True,0.8572,"[239, 497, 550, 626]","[231, 494, 543, 628]",0.9182,0.0217,True,True,1.0,110,night_proxy,31.53,13.41,45.45
0363505747126-90_88-156&444_522&555-526&544_179&546_166&447_513&445-0_0_30_31_3_24_31-75-84.jpg,皖A67D07,皖A67D07,True,0.8454,"[156, 444, 522, 555]","[168, 444, 520, 553]",0.9444,0.0141,True,True,1.0,75,night_proxy,27.65,12.31,40.39
0363529693486-88_88-273&454_607&556-612&558_289&570_282&471_605&459-0_0_24_25_30_33_26-104-191.jpg,皖A01692,皖A01692,True,0.8393,"[273, 454, 607, 556]","[282, 463, 610, 568]",0.7895,0.0605,True,True,1.0,104,night_proxy,28.36,10.81,39.54
036399664751-93_79-260&450_593&558-585&564_279&531_262&434_568&467-0_0_3_32_24_25_15-150-26.jpg,皖AD801R,皖AD801R,True,0.8465,"[260, 450, 593, 558]","[275, 446, 574, 558]",0.869,0.0348,True,True,1.0,150,day_proxy,30.01,11.2,41.64
0364367816092-89_89-134&602_482&700-469&682_148&704_145&611_466&589-0_0_11_32_24_30_31-125-134.jpg,皖AM8067,皖AM8067,True,0.8502,"[134, 602, 482, 700]","[140, 595, 468, 703]",0.8598,0.0399,True,True,1.0,125,day_proxy,29.06,12.14,41.65
0364583333333-97_64-166&337_467&483-473&483_168&419_144&327_449&391-0_7_8_12_29_30_33-111-110.jpg,皖HJN569,皖HJN569,True,0.8624,"[166, 337, 467, 483]","[154, 333, 463, 476]",0.8812,0.0321,True,True,1.0,111,day_proxy,29.04,12.47,42.05
0365086206897-94_79-185&433_501&533-512&550_195&519_181&422_498&453-0_0_3_24_24_33_15-82-67.jpg,皖AD009R,皖AD009R,True,0.8545,"[185, 433, 501, 533]","[185, 425, 506, 550]",0.7875,0.0665,True,True,1.0,82,night_proxy,25.92,11.34,37.71
0365421455938-109_59-251&465_494&635-502&640_259&537_239&443_482&546-0_0_10_30_18_31_25-46-19.jpg,皖AL6U71,皖AL6U71,True,0.858,"[251, 465, 494, 635]","[252, 459, 497, 628]",0.9116,0.0232,True,True,1.0,46,night_proxy,25.58,12.03,38.03
0365900383142-90_88-135&461_544&577-537&571_139&570_155&475_553&476-0_0_6_24_13_32_33-92-45.jpg,皖AG0P89,皖AG0P89,True,0.8353,"[135, 461, 544, 577]","[133, 469, 544, 574]",0.9012,0.0249,True,True,1.0,92,night_proxy,27.38,12.37,40.19
0366379310345-93_80-198&469_534&589-525&603_205&571_197&459_517&491-0_12_6_33_33_33_7-162-84.jpg,皖NG999H,皖NG999H,True,0.8713,"[198, 469, 534, 589]","[204, 467, 518, 598]",0.8608,0.0393,True,True,1.0,162,day_proxy,26.53,11.06,37.98
0366594827586-82_97-235&512_489&647-493&600_244&641_253&544_502&503-9_0_29_29_25_18_9-149-56.jpg,黑A551UK,黑A551UK,True,0.8662,"[235, 512, 489, 647]","[238, 517, 492, 640]",0.8908,0.0281,True,True,1.0,149,day_proxy,21.35,10.63,32.29
0366642720307-100_79-229&450_507&594-502&596_231&541_233&448_504&503-0_0_21_27_24_33_8-86-48.jpg,皖AX309J,皖AX309J,True,0.8619,"[229, 450, 507, 594]","[230, 454, 499, 592]",0.9273,0.0185,True,True,1.0,86,night_proxy,24.11,10.96,35.48
0366810344828-90_88-179&441_532&560-556&569_183&566_186&438_559&441-0_0_29_9_29_29_27-152-107.jpg,皖A5K553,皖A5K553,True,0.8647,"[179, 441, 532, 560]","[180, 445, 548, 563]",0.9005,0.0267,True,True,1.0,152,day_proxy,33.13,11.36,44.84
036709770115-79_95-294&525_519&686-520&620_313&686_298&574_505&508-0_0_9_11_31_30_31-163-62.jpg,皖AKM767,皖AKM767,True,0.8668,"[294, 525, 519, 686]","[289, 523, 511, 681]",0.9039,0.0253,True,True,1.0,163,day_proxy,26.74,11.44,38.68
0367337164751-90_96-232&389_591&522-605&526_234&545_250&393_621&374-0_0_16_11_24_33_32-200-61.jpg,皖ASM098,皖ASM098,True,0.8629,"[232, 389, 591, 522]","[228, 390, 601, 527]",0.9209,0.021,True,True,1.0,200,day_proxy,29.86,10.93,41.22
0367397030652-90_87-290&428_633&567-652&555_285&569_288&442_655&428-0_0_33_12_28_33_24-110-119.jpg,皖A9N490,皖A9N490,True,0.8584,"[290, 428, 633, 567]","[277, 436, 648, 563]",0.8503,0.042,True,True,1.0,110,night_proxy,32.77,11.24,44.39
0367600574712-100_71-203&605_462&739-477&745_203&684_187&594_461&655-0_0_32_29_24_12_27-159-58.jpg,皖A850N3,皖A850N3,True,0.8606,"[203, 605, 462, 739]","[197, 602, 468, 736]",0.9148,0.0228,True,True,1.0,159,day_proxy,27.49,11.72,39.62
036883381226-94_73-263&523_576&640-580&643_275&612_246&512_551&543-0_0_32_29_32_15_28-92-82.jpg,皖A858R4,皖A858R4,True,0.8542,"[263, 523, 576, 640]","[256, 520, 571, 643]",0.9162,0.0224,True,True,1.0,92,night_proxy,26.72,13.78,40.97
0369013409962-88_89-190&459_525&559-529&554_199&562_199&467_529&459-0_0_27_16_26_27_31-108-136.jpg,皖A3S237,皖A3S237,True,0.8385,"[190, 459, 525, 559]","[194, 464, 526, 558]",0.9262,0.0187,True,True,1.0,108,night_proxy,32.93,12.08,45.45
0369360632184-92_88-206&465_579&571-572&592_204&563_211&444_579&473-0_0_14_17_27_32_29-90-17.jpg,皖AQT385,皖AQT385,True,0.8568,"[206, 465, 579, 571]","[202, 457, 571, 578]",0.8504,0.0434,True,True,1.0,90,night_proxy,24.47,11.21,36.13
0369432471264-103_62-154&518_427&664-421&666_165&592_148&505_404&579-0_0_25_27_29_1_31-44-34.jpg,皖A135B7,皖A135B7,True,0.8571,"[154, 518, 427, 664]","[157, 514, 417, 659]",0.8964,0.0273,True,True,1.0,44,night_proxy,27.83,11.61,39.97
0369432471264-81_95-323&535_584&668-589&617_339&666_331&571_581&522-0_0_13_0_25_25_26-142-44.jpg,皖APA112,皖APA112,True,0.854,"[323, 535, 584, 668]","[328, 539, 583, 662]",0.9036,0.0245,True,True,1.0,142,day_proxy,25.95,10.97,37.33
0369827586207-94_87-135&603_458&737-471&740_137&713_127&598_461&625-0_0_30_24_10_27_32-65-161.jpg,皖A60L38,皖A60L38,True,0.8626,"[135, 603, 458, 737]","[133, 603, 466, 739]",0.9557,0.0115,True,True,1.0,65,night_proxy,26.79,11.04,38.29
0370689655172-105_55-154&472_402&641-423&652_166&566_124&460_381&546-0_0_31_27_0_30_27-59-26.jpg,皖A73A63,皖A73L63,True,0.8465,"[154, 472, 402, 641]","[138, 467, 414, 640]",0.8681,0.0371,True,False,0.8571,59,night_proxy,28.94,11.32,40.67
0370689655172-79_101-192&362_458&499-458&445_200&506_202&406_460&345-0_0_3_15_27_27_25-121-47.jpg,皖ADR331,皖ADR331,True,0.8681,"[192, 362, 458, 499]","[194, 357, 459, 505]",0.9158,0.0229,True,True,1.0,121,day_proxy,20.41,10.44,31.33
0370833333333-99_71-236&429_515&556-521&558_242&508_225&423_504&473-0_0_6_29_27_27_7-88-136.jpg,皖AG533H,皖AG533H,True,0.8552,"[236, 429, 515, 556]","[231, 427, 514, 553]",0.9414,0.0152,True,True,1.0,88,night_proxy,26.08,9.68,36.08
0371264367816-89_89-145&472_506&572-519&579_151&592_153&475_521&462-0_0_29_29_7_33_33-148-70.jpg,皖A55H99,皖A55H99,True,0.8673,"[145, 472, 506, 572]","[145, 469, 513, 593]",0.7911,0.0648,True,True,1.0,148,day_proxy,24.31,10.77,35.47
037191091954-90_89-103&429_459&532-455&553_104&552_106&423_457&424-0_0_25_26_29_10_33-125-38.jpg,皖A125L9,皖A125L9,True,0.8594,"[103, 429, 459, 532]","[107, 429, 455, 551]",0.8282,0.0517,True,True,1.0,125,day_proxy,26.33,10.28,36.94
0372126436781-88_91-237&491_542&608-549&592_252&607_253&499_550&484-0_0_26_29_31_32_27-136-73.jpg,皖A25783,皖A25783,True,0.8616,"[237, 491, 542, 608]","[242, 489, 544, 607]",0.9529,0.0121,True,True,1.0,136,day_proxy,24.43,11.22,36.17
0372198275862-89_98-233&526_558&637-556&620_241&635_273&528_588&513-0_0_27_31_25_28_33-59-29.jpg,皖A37149,皖A37149,True,0.8455,"[233, 526, 558, 637]","[238, 520, 570, 632]",0.8622,0.0379,True,True,1.0,59,night_proxy,22.52,11.61,34.55
0372413793103-92_83-107&466_445&592-451&599_104&575_91&469_438&493-0_0_21_6_24_31_29-119-168.jpg,皖AXG075,皖AXG075,True,0.8528,"[107, 466, 445, 592]","[97, 476, 442, 594]",0.8745,0.0334,True,True,1.0,119,day_proxy,24.44,12.23,37.05
0373922413793-90_89-149&472_514&605-536&598_156&596_162&469_542&471-0_0_5_33_33_25_33-117-39.jpg,皖AF9919,皖AF9919,True,0.8613,"[149, 472, 514, 605]","[151, 474, 530, 594]",0.8632,0.0368,True,True,1.0,117,day_proxy,29.19,10.98,40.7
0374568965517-106_58-189&441_433&583-433&601_195&525_174&438_412&514-0_0_15_31_31_24_11-107-49.jpg,皖AR770M,皖AR770M,True,0.8648,"[189, 441, 433, 583]","[182, 445, 427, 592]",0.8685,0.0362,True,True,1.0,107,night_proxy,27.99,12.7,41.04
0375-99_78-113&391_390&538-387&539_112&487_105&386_380&438-0_0_3_10_30_31_31-94-129.jpg,皖ADL677,皖ADL677,True,0.8632,"[113, 391, 390, 538]","[107, 391, 386, 537]",0.9582,0.0107,True,True,1.0,94,night_proxy,26.53,15.08,42.16
0376364942529-92_84-164&481_531&588-554&595_174&580_167&474_547&489-0_0_10_26_8_30_32-133-44.jpg,皖AL2J68,皖AL2J68,True,0.8553,"[164, 481, 531, 588]","[168, 477, 544, 591]",0.8972,0.0279,True,True,1.0,133,day_proxy,26.43,12.75,39.62
037665229885-85_91-278&354_622&465-613&440_286&470_284&381_611&351-0_12_26_8_31_26_26-174-76.jpg,皖N2J722,皖N2J722,True,0.8443,"[278, 354, 622, 465]","[277, 352, 613, 469]",0.9225,0.0208,True,True,1.0,174,day_proxy,23.02,12.18,35.42
0377203065134-90_90-176&448_552&581-558&566_184&562_180&458_554&462-0_0_11_29_12_25_29-66-63.jpg,皖AM5N15,皖AM5N15,True,0.8517,"[176, 448, 552, 581]","[176, 457, 551, 568]",0.8324,0.042,True,True,1.0,66,night_proxy,28.54,10.63,39.97
0377478448276-91_87-182&476_541&606-546&605_187&584_189&473_548&494-0_0_28_9_30_30_24-176-72.jpg,皖A4K660,皖A4K660,True,0.8614,"[182, 476, 541, 606]","[186, 477, 545, 603]",0.9482,0.0133,True,True,1.0,176,day_proxy,24.22,11.64,36.16
0377897509579-90_87-138&485_523&588-527&592_160&581_150&479_517&490-0_0_7_27_26_32_19-108-223.jpg,皖AH328V,皖AH328V,True,0.8574,"[138, 485, 523, 588]","[154, 480, 516, 588]",0.8992,0.0271,True,True,1.0,108,night_proxy,21.33,9.88,31.57
037816091954-75_105-137&461_373&607-379&538_152&603_152&517_379&452-0_0_24_24_30_26_24-119-50.jpg,皖A00620,皖A00620,True,0.8563,"[137, 461, 373, 607]","[138, 459, 377, 603]",0.9399,0.0156,True,True,1.0,119,day_proxy,17.32,9.66,27.28
037816091954-93_77-177&488_516&612-525&612_197&580_168&474_496&506-0_0_24_30_1_32_27-98-116.jpg,皖A06B83,皖A06B83,True,0.8592,"[177, 488, 516, 612]","[180, 480, 513, 608]",0.894,0.0286,True,True,1.0,98,night_proxy,21.41,9.45,31.33
0379166666667-91_83-167&442_537&544-546&555_172&546_173&433_547&442-0_0_0_27_27_24_10-144-124.jpg,皖AA330L,皖AA330L,True,0.8526,"[167, 442, 537, 544]","[167, 437, 542, 550]",0.8906,0.0303,True,True,1.0,144,day_proxy,19.88,8.4,28.58
037970545977-90_84-161&460_537&579-548&592_161&597_165&458_552&453-0_0_33_29_6_24_29-175-17.jpg,皖A95G05,皖A95G05,True,0.8606,"[161, 460, 537, 579]","[153, 459, 538, 587]",0.908,0.0249,True,True,1.0,175,day_proxy,29.34,9.65,39.35
0380076628352-100_74-147&535_411&682-412&680_152&625_153&536_413&591-0_0_16_28_23_31_28-63-17.jpg,皖AS4Z74,皖AS4Z74,True,0.8629,"[147, 535, 411, 682]","[150, 541, 416, 678]",0.9054,0.0246,True,True,1.0,63,night_proxy,20.01,10.52,30.91
0380100574712-109_59-235&454_474&618-471&639_230&524_216&429_457&544-0_0_31_32_21_30_29-145-76.jpg,皖A78X65,皖A78X65,True,0.8519,"[235, 454, 474, 618]","[226, 445, 467, 625]",0.8545,0.0411,True,True,1.0,145,day_proxy,23.08,11.73,35.39
0380747126436-101_69-311&414_585&583-595&591_303&510_296&398_588&479-0_0_8_16_33_33_24-136-52.jpg,皖AJS990,皖AJS990,True,0.8574,"[311, 414, 585, 583]","[305, 411, 594, 581]",0.9211,0.0211,True,True,1.0,136,day_proxy,29.67,10.24,40.3
0381046455938-90_87-207&573_554&688-551&687_199&689_203&572_555&570-0_0_9_17_33_31_31-130-62.jpg,皖AKT977,皖AKT977,True,0.8545,"[207, 573, 554, 688]","[199, 575, 546, 685]",0.9143,0.0224,True,True,1.0,130,day_proxy,23.55,11.83,35.81
0381537356322-109_55-256&298_500&459-499&474_262&375_238&282_475&381-0_0_10_18_27_30_24-120-43.jpg,皖ALU360,皖ALU360,True,0.8511,"[256, 298, 500, 459]","[249, 294, 492, 462]",0.9023,0.0262,True,True,1.0,120,day_proxy,29.36,11.87,41.67
0381537356322-90_87-219&472_598&589-608&613_216&609_216&476_608&480-0_0_22_30_30_33_10-153-32.jpg,皖AY669L,皖AY669L,True,0.8579,"[219, 472, 598, 589]","[212, 480, 601, 606]",0.7937,0.06,True,True,1.0,153,day_proxy,25.79,12.23,38.58
0382183908046-80_109-237&613_510&739-497&693_243&746_267&653_521&600-0_0_12_33_28_33_33-79-80.jpg,皖AN9499,皖AN9499,True,0.8555,"[237, 613, 510, 739]","[235, 609, 509, 744]",0.9234,0.0206,True,True,1.0,79,night_proxy,25.7,11.71,37.91
0383057950191-89_89-206&473_516&607-532&594_214&604_220&484_538&474-0_0_24_27_27_19_31-71-22.jpg,皖A033V7,皖A033V7,True,0.8619,"[206, 473, 516, 607]","[205, 485, 527, 601]",0.8376,0.0433,True,True,1.0,71,night_proxy,21.9,8.82,31.09
0383920019157-101_76-248&450_533&597-537&607_252&545_248&444_533&506-0_0_25_30_28_16_28-124-34.jpg,皖A164S4,皖A164S4,True,0.8604,"[248, 450, 533, 597]","[250, 448, 536, 603]",0.9323,0.018,True,True,1.0,124,day_proxy,30.38,18.36,49.4
0385416666667-97_81-187&499_503&647-500&642_193&597_198&499_505&544-0_0_26_25_26_9_24-73-50.jpg,皖A212K0,皖A212K0,True,0.8506,"[187, 499, 503, 647]","[190, 506, 505, 643]",0.9115,0.0225,True,True,1.0,73,night_proxy,26.56,9.45,36.36
0385632183908-101_69-278&587_553&730-552&729_284&671_282&585_550&643-0_0_16_13_31_25_31-85-76.jpg,皖ASP717,皖ASP717,True,0.8549,"[278, 587, 553, 730]","[282, 586, 554, 730]",0.9752,0.0063,True,True,1.0,85,night_proxy,32.69,8.58,41.83
0385775862069-90_84-223&356_614&461-626&470_240&473_247&352_633&349-19_1_8_28_32_27_27-72-107.jpg,粤BJ4833,粤BJ4833,True,0.8561,"[223, 356, 614, 461]","[244, 351, 622, 469]",0.83,0.0495,True,True,1.0,72,night_proxy,22.34,7.49,30.13
0386039272031-93_77-139&469_505&582-519&589_139&572_133&463_513&480-0_0_16_25_33_29_29-144-58.jpg,皖AS1955,皖AS1955,True,0.8529,"[139, 469, 505, 582]","[132, 468, 509, 581]",0.954,0.0119,True,True,1.0,144,day_proxy,26.29,7.89,34.61
0386111111111-89_91-301&469_606&587-609&573_304&594_292&481_597&460-0_0_31_25_25_2_31-153-103.jpg,皖A711C7,皖A711C7,True,0.8456,"[301, 469, 606, 587]","[302, 468, 606, 587]",0.9884,0.0029,True,True,1.0,153,day_proxy,27.67,6.97,34.96
0386123084291-98_74-141&512_426&653-428&651_146&605_127&503_409&549-0_0_31_33_0_2_32-55-152.jpg,皖A79AC8,皖A79AC8,True,0.8622,"[141, 512, 426, 653]","[135, 508, 425, 650]",0.9293,0.0186,True,True,1.0,55,night_proxy,22.88,8.9,32.08
0386278735633-85_96-143&553_438&670-434&646_140&672_159&567_453&541-0_0_1_26_20_25_31-113-117.jpg,皖AB2W17,皖AB2W17,True,0.8628,"[143, 553, 438, 670]","[135, 552, 439, 672]",0.9461,0.014,True,True,1.0,113,day_proxy,23.06,7.05,30.54
0386602011495-72_117-236&482_472&629-470&557_248&642_260&548_482&463-0_0_33_29_22_27_29-135-43.jpg,皖A95Y35,皖A95Y35,True,0.8557,"[236, 482, 472, 629]","[240, 477, 472, 635]",0.9157,0.0229,True,True,1.0,135,day_proxy,24.39,7.55,32.35
0386733716476-91_88-201&547_568&664-579&659_212&652_215&554_582&561-0_0_26_30_14_25_25-84-109.jpg,皖A26Q11,皖A26Q11,True,0.8444,"[201, 547, 568, 664]","[209, 555, 576, 660]",0.861,0.0365,True,True,1.0,84,night_proxy,23.39,7.87,31.65
0387356321839-91_88-164&505_530&627-526&621_177&613_167&505_516&513-0_0_3_25_29_24_10-114-117.jpg,皖AD150L,皖AD150L,True,0.8534,"[164, 505, 530, 627]","[169, 508, 517, 619]",0.8651,0.0348,True,True,1.0,114,day_proxy,27.0,10.09,37.53
03875-90_90-191&498_533&608-539&603_202&607_204&495_541&491-0_0_13_31_15_25_25-104-49.jpg,皖AP7R11,皖AP7R11,True,0.8442,"[191, 498, 533, 608]","[198, 498, 539, 605]",0.9368,0.0163,True,True,1.0,104,night_proxy,26.05,9.12,35.48
0387607758621-89_88-250&423_612&550-599&538_258&550_258&432_599&420-0_0_3_27_31_26_10-116-121.jpg,皖AD372L,皖AD372L,True,0.8531,"[250, 423, 612, 550]","[252, 428, 592, 545]",0.8653,0.0349,True,True,1.0,116,day_proxy,24.75,8.14,33.33
0387679597702-83_96-146&493_404&625-423&599_155&626_153&518_421&491-0_0_19_31_10_25_31-171-98.jpg,皖AV7L17,皖AV7L17,True,0.868,"[146, 493, 404, 625]","[141, 501, 417, 626]",0.875,0.0345,True,True,1.0,171,day_proxy,26.23,7.01,33.58
0387931034483-110_62-294&318_520&486-509&489_287&395_286&306_508&400-0_0_30_27_25_10_32-99-72.jpg,皖A631L8,皖A631L8,True,0.8609,"[294, 318, 520, 486]","[285, 316, 513, 482]",0.9002,0.0266,True,True,1.0,99,night_proxy,24.32,8.64,33.39
0387931034483-97_77-165&468_468&597-483&606_159&568_147&454_471&492-0_0_25_25_9_26_32-154-121.jpg,皖A11K28,皖A11K28,True,0.8641,"[165, 468, 468, 597]","[154, 465, 474, 598]",0.9184,0.0218,True,True,1.0,154,day_proxy,21.24,8.88,30.42
0388374042145-66_118-371&390_580&563-577&473_377&572_386&473_586&374-0_0_23_18_25_27_27-115-48.jpg,皖AZU133,皖AZU133,True,0.8573,"[371, 390, 580, 563]","[369, 384, 581, 566]",0.9371,0.0166,True,True,1.0,115,day_proxy,26.06,7.34,33.84
0388793103448-100_72-161&427_441&580-437&577_166&524_153&423_424&476-0_0_16_18_31_32_26-89-188.jpg,皖ASU782,皖ASU782,True,0.8609,"[161, 427, 441, 580]","[161, 430, 435, 573]",0.9146,0.0217,True,True,1.0,89,night_proxy,31.5,7.5,39.47
0388793103448-103_66-147&522_421&657-412&671_151&605_149&516_410&582-0_0_21_25_3_27_27-142-70.jpg,皖AX1D33,皖AX1D33,True,0.8585,"[147, 522, 421, 657]","[152, 523, 413, 665]",0.895,0.0285,True,True,1.0,142,day_proxy,25.2,8.1,33.72
0388793103448-89_88-175&283_511&400-504&393_185&401_187&290_506&282-0_0_23_33_17_32_30-92-169.jpg,皖AZ9T86,皖AZ9T86,True,0.853,"[175, 283, 511, 400]","[179, 286, 503, 400]",0.9396,0.0153,True,True,1.0,92,night_proxy,18.56,11.49,30.38
0388984674329-102_68-343&302_609&444-624&469_340&384_332&290_616&375-0_0_7_29_26_28_27-43-51.jpg,皖AH5243,皖AH5243,True,0.8449,"[343, 302, 609, 444]","[340, 311, 615, 446]",0.8952,0.0278,True,True,1.0,43,night_proxy,22.27,10.91,33.62
038905651341-109_69-217&427_462&593-459&610_216&511_217&409_460&508-0_0_15_29_26_27_32-118-41.jpg,皖AR5238,皖AR5238,True,0.8649,"[217, 427, 462, 593]","[222, 424, 465, 600]",0.9138,0.0232,True,True,1.0,118,day_proxy,23.08,8.97,32.44
038906848659-94_82-215&453_566&569-570&581_214&547_210&446_566&480-0_0_11_31_27_32_33-88-64.jpg,皖AM7389,皖AM7389,True,0.8381,"[215, 453, 566, 569]","[215, 458, 559, 563]",0.8871,0.0287,True,True,1.0,88,night_proxy,27.6,9.5,37.64
0389631226054-94_79-185&452_508&584-529&581_182&563_172&453_519&471-0_0_24_10_27_27_29-102-77.jpg,皖A0L335,皖A0L335,True,0.8554,"[185, 452, 508, 584]","[174, 457, 523, 586]",0.8796,0.0334,True,True,1.0,102,night_proxy,20.96,8.31,29.61
0389655172414-92_86-177&466_535&570-536&587_177&563_182&451_541&475-0_0_29_19_32_29_32-100-166.jpg,皖A5V858,皖A5V858,True,0.846,"[177, 466, 535, 570]","[183, 464, 532, 574]",0.923,0.0207,True,True,1.0,100,night_proxy,25.49,8.69,34.59
0389750957855-87_91-190&444_513&563-518&541_191&570_204&453_531&424-0_0_3_32_25_32_22-106-119.jpg,皖AD818Y,皖AD818Y,True,0.8648,"[190, 444, 513, 563]","[182, 442, 520, 570]",0.8884,0.0305,True,True,1.0,106,night_proxy,29.6,6.66,36.73
0389822796935-112_55-141&386_372&547-384&575_150&457_132&356_366&474-0_0_5_25_25_33_32-87-42.jpg,皖AF1198,皖AF1198,True,0.8505,"[141, 386, 372, 547]","[145, 378, 372, 549]",0.9262,0.0199,True,True,1.0,87,night_proxy,22.42,9.89,32.81
0390732758621-89_90-219&499_568&626-572&614_214&634_212&514_570&494-0_0_26_27_14_30_28-157-29.jpg,皖A23Q64,皖A23Q64,True,0.8646,"[219, 499, 568, 626]","[208, 504, 567, 629]",0.9083,0.0243,True,True,1.0,157,day_proxy,25.7,9.21,35.41
0390840517241-99_67-170&452_456&601-465&601_181&531_157&436_441&506-11_3_0_32_32_12_24-140-30.jpg,浙DA88N0,浙DA88N0,True,0.8581,"[170, 452, 456, 601]","[170, 449, 455, 594]",0.931,0.0177,True,True,1.0,140,day_proxy,25.58,8.94,35.01
0391151819924-94_59-180&468_550&583-591&594_215&549_149&455_525&500-0_0_1_22_29_25_24-69-67.jpg,皖ABY510,皖ABY510,True,0.8237,"[180, 468, 550, 583]","[182, 467, 559, 573]",0.8807,0.0313,True,True,1.0,69,night_proxy,24.65,8.51,33.89
